gen,idx_in_gen,global_eval_idx,eval_tag,g0,g1,g2,g3,g4,g5,g6,eta1,eta2,gamma1,gamma2,gamma3,w_sharp,red_gain,map50,map50_95,eval_time_sec,ok,cache_hit,work_dir
12,47,648,run4_p1798000_e648,0.5871960520744324,0.5820600986480713,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5871960520744324,0.5820600986480713,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.814,0.426,672.7602574825287,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_0d806ce15889d54b
12,48,649,run4_p1798000_e649,0.5080594420433044,0.5820600986480713,0.09963668137788773,0.19726336002349854,0.06652611494064331,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.0989100441336632,1.394526720046997,1.1330522298812866,0.06037551909685135,1.0,0.813,0.427,633.660585641861,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_a2cf7c8b7e43debe
12,49,650,run4_p1798000_e650,0.5080594420433044,0.43730807304382324,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.43730807304382324,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.812,0.428,0.000274658203125,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_37dc5114b8f244f4
13,0,651,run4_p1798000_e651,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,807.3004190921783,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,1,652,run4_p1798000_e652,0.5871960520744324,0.5820600986480713,0.09963668137788773,0.19726336002349854,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5820600986480713,1.0989100441336632,1.394526720046997,1.4029862582683563,0.048539333045482635,1.0,0.814,0.426,783.193042755127,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_3b16a5ee23c185dd
13,2,653,run4_p1798000_e653,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0002646446228027344,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,3,654,run4_p1798000_e654,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0003457069396972656,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,4,655,run4_p1798000_e655,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0002727508544921875,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,5,656,run4_p1798000_e656,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,820.7773897647858,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,6,657,run4_p1798000_e657,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00042629241943359375,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,7,658,run4_p1798000_e658,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,821.1442341804504,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,8,659,run4_p1798000_e659,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0003204345703125,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,9,660,run4_p1798000_e660,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00033783912658691406,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,10,661,run4_p1798000_e661,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,821.1383438110352,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,11,662,run4_p1798000_e662,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00028896331787109375,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,12,663,run4_p1798000_e663,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00011229515075683594,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,13,664,run4_p1798000_e664,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,807.1350603103638,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,14,665,run4_p1798000_e665,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,807.1376187801361,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,15,666,run4_p1798000_e666,0.5080594420433044,0.5820600986480713,0.13880199193954468,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.216405975818634,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.813,0.427,622.8974981307983,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_5635bdc6656487b1
13,16,667,run4_p1798000_e667,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,807.1368715763092,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,17,668,run4_p1798000_e668,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00020766258239746094,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,18,669,run4_p1798000_e669,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,807.1361737251282,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,19,670,run4_p1798000_e670,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.19726336002349854,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.394526720046997,1.4029862582683563,0.048539333045482635,1.0,0.812,0.425,807.6762084960938,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_028e3437e84f9055
13,20,671,run4_p1798000_e671,0.6088406443595886,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.11660952866077423,0.06037551909685135,0.0,0.6088406443595886,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.2332190573215485,0.06037551909685135,1.0,0.812,0.425,800.0087115764618,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_b254f0515b84629a
13,21,672,run4_p1798000_e672,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00024175643920898438,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,22,673,run4_p1798000_e673,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,9.965896606445312e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,23,674,run4_p1798000_e674,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,8.749961853027344e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,24,675,run4_p1798000_e675,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,8.130073547363281e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,25,676,run4_p1798000_e676,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,8.535385131835938e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,26,677,run4_p1798000_e677,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,7.915496826171875e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,27,678,run4_p1798000_e678,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,7.843971252441406e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,28,679,run4_p1798000_e679,0.6088406443595886,0.5958002805709839,0.09963668137788773,0.19726336002349854,0.11660952866077423,0.06037551909685135,0.0,0.6088406443595886,0.5958002805709839,1.0989100441336632,1.394526720046997,1.2332190573215485,0.06037551909685135,1.0,0.815,0.426,621.862931728363,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_b86ba4ebaaca4d56
13,29,680,run4_p1798000_e680,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0002269744873046875,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,30,681,run4_p1798000_e681,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00010132789611816406,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,31,682,run4_p1798000_e682,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,9.608268737792969e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,32,683,run4_p1798000_e683,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,8.344650268554688e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,33,684,run4_p1798000_e684,0.5871960520744324,0.5820600986480713,0.09963668137788773,0.19726336002349854,0.20149312913417816,0.06037551909685135,0.0,0.5871960520744324,0.5820600986480713,1.0989100441336632,1.394526720046997,1.4029862582683563,0.06037551909685135,1.0,0.809,0.425,671.5655391216278,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e3f2f5fb2e0149b8
13,34,685,run4_p1798000_e685,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.814,0.425,671.4113919734955,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e7ec14953db7735e
13,35,686,run4_p1798000_e686,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,14.002494096755981,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,36,687,run4_p1798000_e687,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,14.001879692077637,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,37,688,run4_p1798000_e688,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,14.005446910858154,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_2b9e2321eedfbac2
13,38,689,run4_p1798000_e689,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.00015020370483398438,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,39,690,run4_p1798000_e690,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00010609626770019531,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,40,691,run4_p1798000_e691,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,8.535385131835938e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,41,692,run4_p1798000_e692,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,7.963180541992188e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,42,693,run4_p1798000_e693,0.5080594420433044,0.5820600986480713,0.09963668137788773,0.19726336002349854,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.0989100441336632,1.394526720046997,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,686.2537314891815,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_63774d3b4d632d5b
13,43,694,run4_p1798000_e694,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0003123283386230469,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,44,695,run4_p1798000_e695,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.0001277923583984375,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
13,45,696,run4_p1798000_e696,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00011515617370605469,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,46,697,run4_p1798000_e697,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00011992454528808594,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,47,698,run4_p1798000_e698,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00010275840759277344,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
13,48,699,run4_p1798000_e699,0.5080594420433044,0.5820600986480713,0.09963668137788773,0.19726336002349854,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5820600986480713,1.0989100441336632,1.394526720046997,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,686.1043562889099,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_63774d3b4d632d5b
13,49,700,run4_p1798000_e700,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0003173351287841797,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,0,701,run4_p1798000_e701,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.00030303001403808594,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
14,1,702,run4_p1798000_e702,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00030803680419921875,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,2,703,run4_p1798000_e703,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0003108978271484375,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,3,704,run4_p1798000_e704,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00025010108947753906,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,4,705,run4_p1798000_e705,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00022482872009277344,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,5,706,run4_p1798000_e706,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.814,0.425,877.4344553947449,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_e7ec14953db7735e
14,6,707,run4_p1798000_e707,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.812,0.424,651.9505832195282,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_d2777683d13d0423
14,7,708,run4_p1798000_e708,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.0002505779266357422,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
14,8,709,run4_p1798000_e709,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00024509429931640625,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,9,710,run4_p1798000_e710,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.0002944469451904297,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,10,711,run4_p1798000_e711,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00012302398681640625,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,11,712,run4_p1798000_e712,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.00028634071350097656,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
14,12,713,run4_p1798000_e713,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.000209808349609375,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
14,13,714,run4_p1798000_e714,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.048539333045482635,1.0,0.814,0.426,877.0475232601166,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_c11fc54fde4225d3
14,14,715,run4_p1798000_e715,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,0.00015854835510253906,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,15,716,run4_p1798000_e716,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.048539333045482635,1.0,0.815,0.427,0.00011396408081054688,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_9fb5f2e169606851
14,16,717,run4_p1798000_e717,0.4773334264755249,0.6686092615127563,0.0,0.0,0.3545249104499817,0.005666647106409073,0.06570025533437729,0.4773334264755249,0.6686092615127563,0.8,1.0,1.7090498208999634,0.005666647106409073,1.098550383001566,0.785,0.401,869.8769044876099,1,0,/home/zhangxu/yolov5-7.0/ga_cache/work_4840230909dde67d
14,17,718,run4_p1798000_e718,0.5080594420433044,0.5958002805709839,0.09963668137788773,0.033474136143922806,0.20149312913417816,0.06037551909685135,0.0,0.5080594420433044,0.5958002805709839,1.0989100441336632,1.0669482722878456,1.4029862582683563,0.06037551909685135,1.0,0.815,0.426,9.1552734375e-05,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_bf5cb13d827aede5
14,18,719,run4_p1798000_e719,0.5871960520744324,0.5958002805709839,0.09963668137788773,0.0,0.20149312913417816,0.048539333045482635,0.0,0.5871960520744324,0.5958002805709839,1.0989100441336632,1.0,1.4029862582683563,0.048539333045482635,1.0,0.814,0.426,877.1643903255463,1,1,/home/zhangxu/yolov5-7.0/ga_cache/work_c11fc54fde4225d3
